,Unnamed: 0,year,essay_number,essay_ID,essay_version,ground_truth,pyramid_name,output_vector,identifier,is_file_found,Dimension 1,Dimension 2,Dimension 3,Dimension 4,Dimension 5,Dimension 6,Dimension 7,Dimension 8
1058,1354,2023.0,2.0,642110afc9a8df7fa3d2a8a3,O,0.0,20231029.0,"['0', '1', '0', '0', '1', '0', '1', '0']",2O0,True,0,1,0,0,1,0,1.0,0.0
1059,1356,2023.0,2.0,642110afc9a8df7fa3d2a8a7,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '0', '0']",2O0,True,1,1,1,1,1,1,0.0,0.0
1060,1357,2023.0,2.0,642110afc9a8df7fa3d2a8a7_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '0', '0']",2R0,True,1,1,1,1,1,1,0.0,0.0
1061,1358,2023.0,2.0,642110b0c9a8df7fa3d2a8af,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2O0,True,1,1,1,1,1,1,1.0,1.0
1062,1359,2023.0,2.0,642110b0c9a8df7fa3d2a8af_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2R0,True,1,1,1,1,1,1,1.0,1.0
1063,1360,2023.0,2.0,642110b1c9a8df7fa3d2a8b3,O,0.0,20231029.0,"['0', '1', '0', '1', '1', '0', '1', '0']",2O0,True,0,1,0,1,1,0,1.0,0.0
1064,1362,2023.0,2.0,642110b2c9a8df7fa3d2a8bf,O,0.0,20231029.0,"['1', '1', '0', '1', '1', '1', '0', '1']",2O0,True,1,1,0,1,1,1,0.0,1.0
1065,1363,2023.0,2.0,642110b2c9a8df7fa3d2a8c7,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '0', '0', '0']",2O0,True,1,1,1,1,1,0,0.0,0.0
1066,1364,2023.0,2.0,642110b2c9a8df7fa3d2a8c7_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '0', '0', '0']",2R0,True,1,1,1,1,1,0,0.0,0.0
1067,1365,2023.0,2.0,642110b3c9a8df7fa3d2a8cf,O,0.0,20231029.0,"['1', '1', '0', '1', '1', '1', '1', '1']",2O0,True,1,1,0,1,1,1,1.0,1.0
1068,1366,2023.0,2.0,642110b3c9a8df7fa3d2a8cf_R,R,0.0,20231029.0,"['1', '1', '0', '1', '1', '1', '1', '1']",2R0,True,1,1,0,1,1,1,1.0,1.0
1069,1368,2023.0,2.0,642110b3c9a8df7fa3d2a8d3_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2R0,True,1,1,1,1,1,1,1.0,1.0
1070,1369,2023.0,2.0,642110b5c9a8df7fa3d2a8e7,O,0.0,20231029.0,"['1', '1', '0', '1', '1', '0', '1', '1']",2O0,True,1,1,0,1,1,0,1.0,1.0
1071,1370,2023.0,2.0,642110b5c9a8df7fa3d2a8e7_R,R,0.0,20231029.0,"['1', '1', '0', '1', '1', '0', '1', '1']",2R0,True,1,1,0,1,1,0,1.0,1.0
1072,1371,2023.0,2.0,642110b5c9a8df7fa3d2a8eb,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2O0,True,1,1,1,1,1,1,1.0,1.0
1073,1372,2023.0,2.0,642110b5c9a8df7fa3d2a8eb_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2R0,True,1,1,1,1,1,1,1.0,1.0
1074,1373,2023.0,2.0,642110b6c9a8df7fa3d2a8f3,O,0.0,20231029.0,"['0', '0', '0', '0', '1', '0', '1', '1']",2O0,True,0,0,0,0,1,0,1.0,1.0
1075,1374,2023.0,2.0,642110b6c9a8df7fa3d2a8f3_R,R,0.0,20231029.0,"['0', '0', '0', '0', '1', '0', '1', '1']",2R0,True,0,0,0,0,1,0,1.0,1.0
1076,1375,2023.0,2.0,642110b6c9a8df7fa3d2a8fb,O,0.0,20231029.0,"['1', '0', '0', '1', '1', '0', '1', '1']",2O0,True,1,0,0,1,1,0,1.0,1.0
1077,1376,2023.0,2.0,642110b6c9a8df7fa3d2a8fb_R,R,0.0,20231029.0,"['1', '0', '0', '1', '1', '0', '1', '1']",2R0,True,1,0,0,1,1,0,1.0,1.0
1078,1378,2023.0,2.0,642110b7c9a8df7fa3d2a907,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2O0,True,1,1,1,1,1,1,1.0,1.0
1079,1379,2023.0,2.0,642110b7c9a8df7fa3d2a907_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2R0,True,1,1,1,1,1,1,1.0,1.0
1080,1380,2023.0,2.0,642110b8c9a8df7fa3d2a90b,O,0.0,20231029.0,"['1', '0', '0', '1', '1', '0', '1', '1']",2O0,True,1,0,0,1,1,0,1.0,1.0
1081,1381,2023.0,2.0,642110b8c9a8df7fa3d2a90b_R,R,0.0,20231029.0,"['1', '0', '1', '1', '1', '0', '1', '1']",2R0,True,1,0,1,1,1,0,1.0,1.0
1082,1382,2023.0,2.0,642110b9c9a8df7fa3d2a913,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2O0,True,1,1,1,1,1,1,1.0,1.0
1083,1383,2023.0,2.0,642110b9c9a8df7fa3d2a913_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2R0,True,1,1,1,1,1,1,1.0,1.0
1084,1384,2023.0,2.0,642110b9c9a8df7fa3d2a917,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2O0,True,1,1,1,1,1,1,1.0,1.0
1085,1385,2023.0,2.0,642110b9c9a8df7fa3d2a917_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2R0,True,1,1,1,1,1,1,1.0,1.0
1086,1386,2023.0,2.0,642110bac9a8df7fa3d2a91b,O,0.0,20231029.0,"['1', '0', '0', '1', '1', '1', '0', '1']",2O0,True,1,0,0,1,1,1,0.0,1.0
1087,1387,2023.0,2.0,642110bac9a8df7fa3d2a91b_R,R,0.0,20231029.0,"['1', '1', '0', '1', '1', '1', '1', '1']",2R0,True,1,1,0,1,1,1,1.0,1.0
1088,1388,2023.0,2.0,642110bac9a8df7fa3d2a91f,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2O0,True,1,1,1,1,1,1,1.0,1.0
1089,1389,2023.0,2.0,642110bac9a8df7fa3d2a91f_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2R0,True,1,1,1,1,1,1,1.0,1.0
1090,1390,2023.0,2.0,642110bcc9a8df7fa3d2a92f,O,0.0,20231029.0,"['0', '0', '1', '1', '1', '1', '0', '1']",2O0,True,0,0,1,1,1,1,0.0,1.0
1091,1392,2023.0,2.0,642110bdc9a8df7fa3d2a937,O,0.0,20231029.0,"['0', '0', '0', '1', '1', '0', '1', '0']",2O0,True,0,0,0,1,1,0,1.0,0.0
1092,1393,2023.0,2.0,642110bdc9a8df7fa3d2a937_R,R,0.0,20231029.0,"['1', '0', '0', '1', '1', '1', '1', '1']",2R0,True,1,0,0,1,1,1,1.0,1.0
1093,1394,2023.0,2.0,642110bdc9a8df7fa3d2a93f,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '0', '1']",2O0,True,1,1,1,1,1,1,0.0,1.0
1094,1396,2023.0,2.0,642110bec9a8df7fa3d2a943,O,0.0,20231029.0,"['0', '0', '1', '1', '1', '1', '1', '1']",2O0,True,0,0,1,1,1,1,1.0,1.0
1095,1397,2023.0,2.0,642110bec9a8df7fa3d2a943_R,R,0.0,20231029.0,"['1', '0', '1', '1', '1', '1', '1', '1']",2R0,True,1,0,1,1,1,1,1.0,1.0
1096,1398,2023.0,2.0,642110bec9a8df7fa3d2a947,O,0.0,20231029.0,"['1', '1', '0', '1', '1', '1', '1', '1']",2O0,True,1,1,0,1,1,1,1.0,1.0
1097,1399,2023.0,2.0,642110bec9a8df7fa3d2a947_R,R,0.0,20231029.0,"['1', '1', '0', '1', '1', '1', '1', '1']",2R0,True,1,1,0,1,1,1,1.0,1.0
1098,1400,2023.0,2.0,642110bec9a8df7fa3d2a94b,O,0.0,20231029.0,"['0', '0', '0', '0', '0', '0', '1', '0']",2O0,True,0,0,0,0,0,0,1.0,0.0
1099,1403,2023.0,2.0,642110bfc9a8df7fa3d2a94f_R,R,0.0,20231029.0,"['0', '1', '1', '0', '1', '0', '1', '1']",2R0,True,0,1,1,0,1,0,1.0,1.0
1100,1404,2023.0,2.0,642110bfc9a8df7fa3d2a957,O,0.0,20231029.0,"['0', '0', '0', '1', '1', '0', '1', '1']",2O0,True,0,0,0,1,1,0,1.0,1.0
1101,1405,2023.0,2.0,642110bfc9a8df7fa3d2a957_R,R,0.0,20231029.0,"['1', '0', '1', '1', '1', '1', '1', '1']",2R0,True,1,0,1,1,1,1,1.0,1.0
1102,1406,2023.0,2.0,642110bfc9a8df7fa3d2a95b,O,0.0,20231029.0,"['0', '0', '1', '1', '1', '0', '1', '0']",2O0,True,0,0,1,1,1,0,1.0,0.0
1103,1407,2023.0,2.0,642110bfc9a8df7fa3d2a95b_R,R,0.0,20231029.0,"['0', '1', '1', '1', '1', '0', '1', '1']",2R0,True,0,1,1,1,1,0,1.0,1.0
1104,1409,2023.0,2.0,642110c0c9a8df7fa3d2a963,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2O0,True,1,1,1,1,1,1,1.0,1.0
1105,1410,2023.0,2.0,642110c0c9a8df7fa3d2a963_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2R0,True,1,1,1,1,1,1,1.0,1.0
1106,1411,2023.0,2.0,642110c0c9a8df7fa3d2a967,O,0.0,20231029.0,"['1', '1', '0', '1', '1', '1', '1', '1']",2O0,True,1,1,0,1,1,1,1.0,1.0
1107,1412,2023.0,2.0,642110c0c9a8df7fa3d2a967_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2R0,True,1,1,1,1,1,1,1.0,1.0
1108,1413,2023.0,2.0,642110c1c9a8df7fa3d2a96b,O,0.0,20231029.0,"['1', '0', '0', '1', '1', '1', '0', '0']",2O0,True,1,0,0,1,1,1,0.0,0.0
1109,1414,2023.0,2.0,642110c1c9a8df7fa3d2a96f,O,0.0,20231029.0,"['1', '1', '1', '0', '1', '1', '1', '1']",2O0,True,1,1,1,0,1,1,1.0,1.0
1110,1415,2023.0,2.0,642110c1c9a8df7fa3d2a973,O,0.0,20231029.0,"['1', '0', '0', '0', '1', '0', '1', '0']",2O0,True,1,0,0,0,1,0,1.0,0.0
1111,1416,2023.0,2.0,642110c1c9a8df7fa3d2a973_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2R0,True,1,1,1,1,1,1,1.0,1.0
1112,1417,2023.0,2.0,642110c2c9a8df7fa3d2a977,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2O0,True,1,1,1,1,1,1,1.0,1.0
1113,1418,2023.0,2.0,642110c2c9a8df7fa3d2a977_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2R0,True,1,1,1,1,1,1,1.0,1.0
1114,1420,2023.0,2.0,642110c2c9a8df7fa3d2a97b_R,R,0.0,20231029.0,"['1', '1', '0', '1', '1', '0', '1', '1']",2R0,True,1,1,0,1,1,0,1.0,1.0
1115,1421,2023.0,2.0,642110c3c9a8df7fa3d2a983,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '0', '0', '1']",2O0,True,1,1,1,1,1,0,0.0,1.0
1116,1422,2023.0,2.0,642110c3c9a8df7fa3d2a983_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '0', '1', '1']",2R0,True,1,1,1,1,1,0,1.0,1.0
1117,1424,2023.0,2.0,642110c4c9a8df7fa3d2a98f_R,R,0.0,20231029.0,"['0', '1', '0', '1', '1', '0', '1', '1']",2R0,True,0,1,0,1,1,0,1.0,1.0
1118,1425,2023.0,2.0,642110c4c9a8df7fa3d2a993,O,0.0,20231029.0,"['0', '0', '0', '0', '1', '0', '1', '0']",2O0,True,0,0,0,0,1,0,1.0,0.0
1119,1426,2023.0,2.0,642110c4c9a8df7fa3d2a993_R,R,0.0,20231029.0,"['1', '0', '0', '0', '1', '0', '0', '0']",2R0,True,1,0,0,0,1,0,0.0,0.0
1120,1428,2023.0,2.0,642110c4c9a8df7fa3d2a997_R,R,0.0,20231029.0,"['1', '1', '0', '1', '1', '1', '1', '1']",2R0,True,1,1,0,1,1,1,1.0,1.0
1121,1429,2023.0,2.0,642110c5c9a8df7fa3d2a9a3,O,0.0,20231029.0,"['1', '0', '0', '0', '1', '1', '1', '1']",2O0,True,1,0,0,0,1,1,1.0,1.0
1122,1430,2023.0,2.0,642110c5c9a8df7fa3d2a9a3_R,R,0.0,20231029.0,"['1', '0', '0', '1', '1', '1', '1', '1']",2R0,True,1,0,0,1,1,1,1.0,1.0
1123,1431,2023.0,2.0,642110c6c9a8df7fa3d2a9a7,O,0.0,20231029.0,"['0', '1', '0', '1', '1', '0', '0', '0']",2O0,True,0,1,0,1,1,0,0.0,0.0
1124,1432,2023.0,2.0,642110c6c9a8df7fa3d2a9a7_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '0', '0']",2R0,True,1,1,1,1,1,1,0.0,0.0
1125,1433,2023.0,2.0,642110c6c9a8df7fa3d2a9af,O,0.0,20231029.0,"['1', '1', '1', '0', '1', '1', '1', '1']",2O0,True,1,1,1,0,1,1,1.0,1.0
1126,1434,2023.0,2.0,642110c6c9a8df7fa3d2a9af_R,R,0.0,20231029.0,"['1', '1', '0', '1', '1', '1', '1', '1']",2R0,True,1,1,0,1,1,1,1.0,1.0
1127,1437,2023.0,2.0,642110c7c9a8df7fa3d2a9b7,O,0.0,20231029.0,"['0', '1', '0', '0', '1', '0', '1', '0']",2O0,True,0,1,0,0,1,0,1.0,0.0
1128,1438,2023.0,2.0,642110c7c9a8df7fa3d2a9b7_R,R,0.0,20231029.0,"['1', '1', '1', '0', '1', '0', '1', '0']",2R0,True,1,1,1,0,1,0,1.0,0.0
1129,1439,2023.0,2.0,642110c7c9a8df7fa3d2a9bb,O,0.0,20231029.0,"['1', '1', '0', '0', '1', '0', '1', '0']",2O0,True,1,1,0,0,1,0,1.0,0.0
1130,1440,2023.0,2.0,642110c9c9a8df7fa3d2a9cb,O,0.0,20231029.0,"['1', '1', '0', '0', '1', '0', '1', '0']",2O0,True,1,1,0,0,1,0,1.0,0.0
1131,1441,2023.0,2.0,642110c9c9a8df7fa3d2a9cb_R,R,0.0,20231029.0,"['1', '1', '0', '1', '1', '1', '1', '1']",2R0,True,1,1,0,1,1,1,1.0,1.0
1132,1442,2023.0,2.0,642110cac9a8df7fa3d2a9d7,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2O0,True,1,1,1,1,1,1,1.0,1.0
1133,1443,2023.0,2.0,642110cac9a8df7fa3d2a9d7_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2R0,True,1,1,1,1,1,1,1.0,1.0
1134,1444,2023.0,2.0,642110cac9a8df7fa3d2a9db,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2O0,True,1,1,1,1,1,1,1.0,1.0
1135,1445,2023.0,2.0,642110cac9a8df7fa3d2a9db_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2R0,True,1,1,1,1,1,1,1.0,1.0
1136,1446,2023.0,2.0,642110cbc9a8df7fa3d2a9e7,O,0.0,20231029.0,"['0', '1', '1', '1', '1', '1', '1', '1']",2O0,True,0,1,1,1,1,1,1.0,1.0
1137,1448,2023.0,2.0,642110ccc9a8df7fa3d2a9eb,O,0.0,20231029.0,"['1', '0', '1', '1', '1', '1', '1', '1']",2O0,True,1,0,1,1,1,1,1.0,1.0
1138,1450,2023.0,2.0,642110ccc9a8df7fa3d2a9ef,O,0.0,20231029.0,"['1', '1', '0', '1', '1', '0', '1', '0']",2O0,True,1,1,0,1,1,0,1.0,0.0
1139,1452,2023.0,2.0,642110ccc9a8df7fa3d2a9f3,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2O0,True,1,1,1,1,1,1,1.0,1.0
1140,1454,2023.0,2.0,642110cdc9a8df7fa3d2a9f7,O,0.0,20231029.0,"['0', '0', '0', '1', '1', '0', '1', '0']",2O0,True,0,0,0,1,1,0,1.0,0.0
1141,1455,2023.0,2.0,642110cdc9a8df7fa3d2a9f7_R,R,0.0,20231029.0,"['0', '0', '0', '1', '1', '1', '1', '1']",2R0,True,0,0,0,1,1,1,1.0,1.0
1142,1456,2023.0,2.0,642110cdc9a8df7fa3d2a9fb,O,0.0,20231029.0,"['1', '0', '0', '1', '1', '0', '1', '1']",2O0,True,1,0,0,1,1,0,1.0,1.0
1143,1458,2023.0,2.0,642110cdc9a8df7fa3d2a9ff,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '0']",2O0,True,1,1,1,1,1,1,1.0,0.0
1144,1459,2023.0,2.0,642110cdc9a8df7fa3d2a9ff_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '0']",2R0,True,1,1,1,1,1,1,1.0,0.0
1145,1460,2023.0,2.0,642110cec9a8df7fa3d2aa07,O,0.0,20231029.0,"['0', '1', '0', '1', '1', '0', '1', '0']",2O0,True,0,1,0,1,1,0,1.0,0.0
1146,1461,2023.0,2.0,642110cec9a8df7fa3d2aa07_R,R,0.0,20231029.0,"['1', '1', '0', '0', '1', '0', '1', '1']",2R0,True,1,1,0,0,1,0,1.0,1.0
1147,1462,2023.0,2.0,642110cec9a8df7fa3d2aa0b,O,0.0,20231029.0,"['1', '0', '1', '0', '1', '0', '1', '1']",2O0,True,1,0,1,0,1,0,1.0,1.0
1148,1463,2023.0,2.0,642110cec9a8df7fa3d2aa0b_R,R,0.0,20231029.0,"['1', '0', '1', '1', '1', '0', '1', '1']",2R0,True,1,0,1,1,1,0,1.0,1.0
1149,1465,2023.0,2.0,642110d0c9a8df7fa3d2aa1b_R,R,0.0,20231029.0,"['1', '1', '1', '0', '1', '1', '1', '1']",2R0,True,1,1,1,0,1,1,1.0,1.0
1150,1466,2023.0,2.0,642110d0c9a8df7fa3d2aa1f,O,0.0,20231029.0,"['0', '0', '1', '1', '1', '0', '1', '1']",2O0,True,0,0,1,1,1,0,1.0,1.0
1151,1468,2023.0,2.0,64211187c9a8df7fa3d2b133,O,0.0,20231029.0,"['1', '0', '0', '1', '1', '1', '0', '1']",2O0,True,1,0,0,1,1,1,0.0,1.0
1152,1469,2023.0,2.0,64211189c9a8df7fa3d2b13f,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2O0,True,1,1,1,1,1,1,1.0,1.0
1153,1471,2023.0,2.0,6421118ac9a8df7fa3d2b147,O,0.0,20231029.0,"['1', '1', '0', '1', '1', '1', '1', '1']",2O0,True,1,1,0,1,1,1,1.0,1.0
1154,1472,2023.0,2.0,6421118ac9a8df7fa3d2b147_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2R0,True,1,1,1,1,1,1,1.0,1.0
1155,1473,2023.0,2.0,6421118bc9a8df7fa3d2b153,O,0.0,20231029.0,"['1', '0', '1', '0', '1', '1', '1', '1']",2O0,True,1,0,1,0,1,1,1.0,1.0
1156,1474,2023.0,2.0,6421118bc9a8df7fa3d2b153_R,R,0.0,20231029.0,"['1', '0', '1', '0', '1', '1', '1', '1']",2R0,True,1,0,1,0,1,1,1.0,1.0
1157,1475,2023.0,2.0,6421118dc9a8df7fa3d2b163,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2O0,True,1,1,1,1,1,1,1.0,1.0
1158,1476,2023.0,2.0,6421118dc9a8df7fa3d2b163_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2R0,True,1,1,1,1,1,1,1.0,1.0
1159,1477,2023.0,2.0,6421118ec9a8df7fa3d2b167,O,0.0,20231029.0,"['0', '0', '1', '1', '1', '0', '1', '1']",2O0,True,0,0,1,1,1,0,1.0,1.0
1160,1478,2023.0,2.0,6421118ec9a8df7fa3d2b167_R,R,0.0,20231029.0,"['0', '0', '1', '1', '1', '0', '1', '1']",2R0,True,0,0,1,1,1,0,1.0,1.0
1161,1479,2023.0,2.0,6421118ec9a8df7fa3d2b16b,O,0.0,20231029.0,"['0', '0', '0', '0', '1', '1', '1', '1']",2O0,True,0,0,0,0,1,1,1.0,1.0
1162,1480,2023.0,2.0,6421118ec9a8df7fa3d2b16b_R,R,0.0,20231029.0,"['0', '0', '0', '0', '1', '1', '1', '1']",2R0,True,0,0,0,0,1,1,1.0,1.0
1163,1481,2023.0,2.0,6421118fc9a8df7fa3d2b173,O,0.0,20231029.0,"['1', '0', '1', '1', '1', '0', '1', '1']",2O0,True,1,0,1,1,1,0,1.0,1.0
1164,1482,2023.0,2.0,6421118fc9a8df7fa3d2b173_R,R,0.0,20231029.0,"['1', '0', '1', '1', '1', '0', '1', '1']",2R0,True,1,0,1,1,1,0,1.0,1.0
1165,1483,2023.0,2.0,64211190c9a8df7fa3d2b177,O,0.0,20231029.0,"['0', '0', '0', '1', '1', '0', '1', '0']",2O0,True,0,0,0,1,1,0,1.0,0.0
1166,1485,2023.0,2.0,64211190c9a8df7fa3d2b17b,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '0', '1']",2O0,True,1,1,1,1,1,1,0.0,1.0
1167,1486,2023.0,2.0,64211190c9a8df7fa3d2b17b_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '0', '1']",2R0,True,1,1,1,1,1,1,0.0,1.0
1168,1487,2023.0,2.0,64211191c9a8df7fa3d2b17f,O,0.0,20231029.0,"['1', '1', '1', '0', '1', '1', '1', '0']",2O0,True,1,1,1,0,1,1,1.0,0.0
1169,1488,2023.0,2.0,64211191c9a8df7fa3d2b17f_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '0']",2R0,True,1,1,1,1,1,1,1.0,0.0
1170,1489,2023.0,2.0,64211191c9a8df7fa3d2b183,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2O0,True,1,1,1,1,1,1,1.0,1.0
1171,1490,2023.0,2.0,64211191c9a8df7fa3d2b183_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2R0,True,1,1,1,1,1,1,1.0,1.0
1172,1491,2023.0,2.0,64211192c9a8df7fa3d2b187,O,0.0,20231029.0,"['1', '0', '0', '1', '1', '0', '1', '1']",2O0,True,1,0,0,1,1,0,1.0,1.0
1173,1492,2023.0,2.0,64211192c9a8df7fa3d2b187_R,R,0.0,20231029.0,"['1', '0', '1', '1', '1', '1', '1', '1']",2R0,True,1,0,1,1,1,1,1.0,1.0
1174,1494,2023.0,2.0,64211192c9a8df7fa3d2b18b_R,R,0.0,20231029.0,"['1', '1', '0', '1', '1', '1', '1', '1']",2R0,True,1,1,0,1,1,1,1.0,1.0
1175,1495,2023.0,2.0,64211192c9a8df7fa3d2b18f,O,0.0,20231029.0,"['1', '1', '0', '1', '1', '1', '0', '1']",2O0,True,1,1,0,1,1,1,0.0,1.0
1176,1496,2023.0,2.0,64211192c9a8df7fa3d2b18f_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '1', '1', '1']",2R0,True,1,1,1,1,1,1,1.0,1.0
1177,1497,2023.0,2.0,64211193c9a8df7fa3d2b197,O,0.0,20231029.0,"['0', '0', '0', '1', '1', '0', '0', '0']",2O0,True,0,0,0,1,1,0,0.0,0.0
1178,1498,2023.0,2.0,64211193c9a8df7fa3d2b197_R,R,0.0,20231029.0,"['1', '1', '0', '1', '1', '0', '1', '0']",2R0,True,1,1,0,1,1,0,1.0,0.0
1179,1499,2023.0,2.0,64211194c9a8df7fa3d2b19b,O,0.0,20231029.0,"['1', '0', '1', '1', '1', '0', '1', '0']",2O0,True,1,0,1,1,1,0,1.0,0.0
1180,1501,2023.0,2.0,64211194c9a8df7fa3d2b19f,O,0.0,20231029.0,"['1', '1', '0', '0', '1', '1', '1', '1']",2O0,True,1,1,0,0,1,1,1.0,1.0
1181,1503,2023.0,2.0,64211195c9a8df7fa3d2b1a7,O,0.0,20231029.0,"['0', '0', '0', '0', '1', '0', '0', '0']",2O0,True,0,0,0,0,1,0,0.0,0.0
1182,1504,2023.0,2.0,64211195c9a8df7fa3d2b1a7_R,R,0.0,20231029.0,"['0', '1', '0', '0', '1', '0', '0', '0']",2R0,True,0,1,0,0,1,0,0.0,0.0
1183,1505,2023.0,2.0,64211196c9a8df7fa3d2b1ab,O,0.0,20231029.0,"['0', '1', '0', '0', '1', '0', '1', '1']",2O0,True,0,1,0,0,1,0,1.0,1.0
1184,1508,2023.0,2.0,64211196c9a8df7fa3d2b1af_R,R,0.0,20231029.0,"['1', '0', '1', '1', '1', '0', '0', '1']",2R0,True,1,0,1,1,1,0,0.0,1.0
1185,1509,2023.0,2.0,64211197c9a8df7fa3d2b1b3,O,0.0,20231029.0,"['0', '0', '1', '1', '1', '1', '1', '1']",2O0,True,0,0,1,1,1,1,1.0,1.0
1186,1510,2023.0,2.0,64211197c9a8df7fa3d2b1b3_R,R,0.0,20231029.0,"['0', '0', '1', '1', '1', '1', '1', '1']",2R0,True,0,0,1,1,1,1,1.0,1.0
1187,1511,2023.0,2.0,64211197c9a8df7fa3d2b1b7,O,0.0,20231029.0,"['0', '1', '0', '1', '1', '1', '1', '1']",2O0,True,0,1,0,1,1,1,1.0,1.0
1188,1512,2023.0,2.0,64211197c9a8df7fa3d2b1b7_R,R,0.0,20231029.0,"['0', '1', '0', '1', '1', '1', '1', '1']",2R0,True,0,1,0,1,1,1,1.0,1.0
1189,1513,2023.0,2.0,64211198c9a8df7fa3d2b1bf,O,0.0,20231029.0,"['0', '1', '1', '1', '0', '1', '1', '1']",2O0,True,0,1,1,1,0,1,1.0,1.0
1190,1514,2023.0,2.0,64211198c9a8df7fa3d2b1bf_R,R,0.0,20231029.0,"['0', '1', '1', '1', '1', '1', '1', '1']",2R0,True,0,1,1,1,1,1,1.0,1.0
1191,1515,2023.0,2.0,64211199c9a8df7fa3d2b1c7,O,0.0,20231029.0,"['0', '1', '0', '1', '0', '1', '1', '1']",2O0,True,0,1,0,1,0,1,1.0,1.0
1192,1517,2023.0,2.0,6421119ac9a8df7fa3d2b1cf,O,0.0,20231029.0,"['1', '1', '1', '0', '1', '0', '0', '1']",2O0,True,1,1,1,0,1,0,0.0,1.0
1193,1518,2023.0,2.0,6421119ac9a8df7fa3d2b1cf_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '0', '1', '1']",2R0,True,1,1,1,1,1,0,1.0,1.0
1194,1519,2023.0,2.0,6421119bc9a8df7fa3d2b1d3,O,0.0,20231029.0,"['1', '0', '0', '0', '1', '0', '1', '0']",2O0,True,1,0,0,0,1,0,1.0,0.0
1195,1520,2023.0,2.0,6421119bc9a8df7fa3d2b1d3_R,R,0.0,20231029.0,"['1', '0', '0', '0', '1', '0', '1', '0']",2R0,True,1,0,0,0,1,0,1.0,0.0
1196,1521,2023.0,2.0,6421119cc9a8df7fa3d2b1db,O,0.0,20231029.0,"['1', '1', '1', '1', '1', '0', '1', '1']",2O0,True,1,1,1,1,1,0,1.0,1.0
1197,1522,2023.0,2.0,6421119cc9a8df7fa3d2b1db_R,R,0.0,20231029.0,"['1', '1', '1', '1', '1', '0', '1', '1']",2R0,True,1,1,1,1,1,0,1.0,1.0
